Timestamp,Alloc-bytes,Copied-bytes,Live-bytes,GC-user,GC-elap,TOT-user,TOT-elap,Page,Flts,Gen
59867620724,477080,37192,411420632,0.027,0.027,57.007,59.868,0,0,0
59893977151,473856,37272,411593624,0.026,0.026,57.033,59.894,0,0,0
59920751771,473616,37256,411766376,0.026,0.026,57.060,59.921,0,0,0
59947195998,474384,36888,411939104,0.026,0.026,57.086,59.947,0,0,0
59972842731,477168,37144,412112168,0.025,0.025,57.111,59.973,0,0,0
59999239814,473424,37464,412285208,0.026,0.026,57.137,59.999,0,0,0
60025996245,474720,37096,412457912,0.026,0.026,57.163,60.026,0,0,0
60052072784,476016,37032,412630688,0.025,0.026,57.189,60.052,0,0,0
60079161944,473328,37216,412803632,0.027,0.027,57.215,60.079,0,0,0
60108145025,477112,36120,412975408,0.028,0.029,57.244,60.108,0,0,0
60135799281,476312,36936,413145992,0.027,0.027,57.271,60.136,0,0,0
60161671417,475248,36728,413315408,0.025,0.026,57.296,60.162,0,0,0
60188984444,473856,36760,413488088,0.027,0.027,57.323,60.189,0,0,0
60216722235,474288,36544,413657384,0.027,0.027,57.351,60.217,0,0,0
60243680821,475152,36552,413826752,0.026,0.027,57.377,60.244,0,0,0
60270336164,476400,36784,413999552,0.026,0.026,57.403,60.270,0,0,0
60296630740,475248,36976,414169112,0.026,0.026,57.429,60.297,0,0,0
60323017121,474624,36712,414338432,0.026,0.026,57.455,60.323,0,0,0
60350248870,474192,36952,414511208,0.027,0.027,57.482,60.350,0,0,0
60379118058,475056,37680,414691088,0.028,0.029,57.510,60.379,0,0,0
60406742955,472560,37984,414867440,0.027,0.027,57.537,60.407,0,0,0
60435128135,473088,37896,415043912,0.028,0.028,57.565,60.435,0,0,0
60462298980,474288,38080,415223768,0.027,0.027,57.592,60.462,0,0,0
60488756381,474672,37912,415396808,0.026,0.026,57.618,60.489,0,0,0
60515729497,473616,37240,415569560,0.026,0.027,57.645,60.516,0,0,0
60542605307,475488,37032,415742480,0.026,0.027,57.671,60.543,0,0,0
60569260524,473808,37224,415915376,0.026,0.026,57.697,60.569,0,0,0
60597452458,474672,37112,416088176,0.027,0.028,57.724,60.597,0,0,0
60626770270,476304,37072,416261096,0.029,0.029,57.753,60.627,0,0,0
60653291540,474960,37392,416434064,0.026,0.026,57.779,60.653,0,0,0
60680321272,475152,37480,416607080,0.026,0.027,57.806,60.680,0,0,0
60707474134,473568,36928,416779688,0.027,0.027,57.832,60.707,0,0,0
60733955770,474576,37000,416952632,0.026,0.026,57.858,60.734,0,0,0
60760418641,473904,37296,417125576,0.026,0.026,57.884,60.760,0,0,0
60807357870,474720,37160,417298280,0.032,0.047,57.917,60.807,0,0,0
60871068787,476256,36936,417471104,0.054,0.063,57.971,60.871,0,0,0
60900365264,474240,37288,417644168,0.028,0.029,57.999,60.900,0,0,0
60929137814,477352,36984,417816592,0.028,0.028,58.027,60.929,0,0,0
60957182121,475640,36712,417986408,0.027,0.028,58.055,60.957,0,0,0
60985891149,475152,36760,418155872,0.027,0.028,58.082,60.986,0,0,0
61013703262,474240,36808,418328504,0.027,0.028,58.110,61.014,0,0,0
61043374095,476592,36768,418497920,0.029,0.029,58.138,61.043,0,0,0
61071233478,475392,36808,418667432,0.027,0.028,58.166,61.071,0,0,0
61099468477,473808,36616,418839968,0.028,0.028,58.193,61.099,0,0,0
61126613994,476256,36784,419009504,0.027,0.027,58.220,61.127,0,0,0
61152196787,477304,36192,419181640,0.025,0.025,58.245,61.152,0,0,0
61177651197,477552,36848,419354992,0.025,0.025,58.270,61.178,0,0,0
61203612408,475016,37560,419531456,0.025,0.026,58.296,61.204,0,0,0
61230151022,474288,37648,419704568,0.026,0.026,58.322,61.230,0,0,0
61255730072,474672,37552,419880776,0.025,0.025,58.347,61.256,0,0,0
61281129761,473952,37600,420057152,0.025,0.025,58.372,61.281,0,0,0
61308677214,473904,37648,420230048,0.027,0.027,58.399,61.309,0,0,0
61336523469,475680,37032,420402872,0.027,0.028,58.427,61.337,0,0,0
61363435205,475200,37056,420575744,0.026,0.027,58.453,61.363,0,0,0
61389635992,473952,37312,420748736,0.026,0.026,58.479,61.390,0,0,0
61416029972,474576,37000,420921392,0.026,0.026,58.505,61.416,0,0,0
61441752141,477448,36864,421094152,0.025,0.025,58.530,61.442,0,0,0
61469391852,476544,36912,421270120,0.027,0.027,58.557,61.469,0,0,0
61498012871,477408,37160,421443088,0.028,0.028,58.585,61.498,0,0,0
61523776731,476888,37104,421616456,0.025,0.025,58.611,61.524,0,0,0
61551097436,474960,36880,421785944,0.027,0.027,58.638,61.551,0,0,0
61577586942,476256,36672,421955288,0.026,0.026,58.664,61.578,0,0,0
61603384755,475488,36304,422121296,0.025,0.025,58.689,61.603,0,0,0
61629611431,476448,36208,422290448,0.026,0.026,58.715,61.630,0,0,0
61657738769,476256,36408,422459864,0.027,0.028,58.742,61.658,0,0,0
61685240961,475488,36344,422625680,0.027,0.027,58.769,61.685,0,0,0
61711642114,477120,35752,422791544,0.026,0.026,58.795,61.712,0,0,0
61737275094,476496,35896,422957408,0.025,0.025,58.821,61.737,0,0,0
61764418581,478216,34920,423125416,0.026,0.027,58.847,61.764,0,0,0
61792493401,479088,35456,423291856,0.027,0.028,58.875,61.792,0,0,0
61821529981,477320,35944,423458216,0.028,0.029,58.904,61.822,0,0,0
61848339021,475200,35928,423624104,0.026,0.027,58.930,61.848,0,0,0
61874312138,477408,36136,423790088,0.025,0.026,58.955,61.874,0,0,0
61900235602,475968,35896,423955784,0.025,0.026,58.981,61.900,0,0,0
61930277542,476592,35960,424121720,0.029,0.030,59.011,61.930,0,0,0
61957668652,475528,36624,424300912,0.027,0.027,59.038,61.958,0,0,0
61984604135,473624,37696,424474400,0.026,0.027,59.064,61.985,0,0,0
62010511109,476344,37392,424650568,0.025,0.026,59.090,62.011,0,0,0
62037726458,474776,37704,424826984,0.027,0.027,59.116,62.038,0,0,0
62063879081,476688,37656,425000000,0.026,0.026,59.142,62.064,0,0,0
62090759711,475824,36912,425169416,0.026,0.027,59.168,62.091,0,0,0
62117012639,475200,36824,425338928,0.026,0.026,59.194,62.117,0,0,0
62144689409,474624,36736,425511584,0.027,0.027,59.221,62.145,0,0,0
62172124472,474768,36664,425680976,0.027,0.027,59.249,62.172,0,0,0
62201122386,475440,36592,425850440,0.028,0.029,59.277,62.201,0,0,0
62227857619,474960,36712,426023024,0.026,0.026,59.303,62.228,0,0,0
62253805692,475200,36880,426192656,0.025,0.026,59.329,62.254,0,0,0
62279894822,474912,36760,426361952,0.026,0.026,59.355,62.280,0,0,0
62306900448,477488,36568,426534560,0.026,0.027,59.381,62.307,0,0,0
62333237896,477416,36896,426707488,0.026,0.026,59.407,62.333,0,0,0
62359027418,474968,36752,426876848,0.025,0.026,59.432,62.359,0,0,0
62384938423,476064,36544,427046312,0.025,0.026,59.458,62.385,0,0,0
62411786848,477168,36832,427219064,0.026,0.027,59.484,62.412,0,0,0
62439166745,476352,36784,427388480,0.027,0.027,59.511,62.439,0,0,0
62465368415,478360,36120,427557352,0.026,0.026,59.537,62.465,0,0,0
62491768413,475112,36216,427723736,0.026,0.026,59.563,62.492,0,0,0
62518116058,477352,35320,427895128,0.026,0.026,59.589,62.518,0,0,0
62544514422,475640,36432,428062424,0.026,0.026,59.615,62.545,0,0,0
62570347218,477744,36160,428231552,0.025,0.026,59.640,62.570,0,0,0
62596860136,478360,36192,428400784,0.026,0.026,59.666,62.597,0,0,0
62622589949,475880,36480,428570192,0.025,0.025,59.692,62.623,0,0,0
62649742550,475776,36312,428736296,0.027,0.027,59.719,62.650,0,0,0
62678799000,475920,36256,428905496,0.028,0.029,59.747,62.679,0,0,0
62705162386,473232,36600,429078224,0.026,0.026,59.773,62.705,0,0,0
62733508726,474720,37384,429251240,0.028,0.028,59.801,62.734,0,0,0
62761063402,475872,37008,429423968,0.027,0.027,59.828,62.761,0,0,0
62787525476,474720,37192,429596936,0.026,0.026,59.854,62.788,0,0,0
62815775406,474528,37200,429769760,0.028,0.028,59.882,62.816,0,0,0
62843866155,476448,37008,429939272,0.027,0.028,59.909,62.844,0,0,0
62873654899,475680,36728,430108736,0.029,0.029,59.939,62.874,0,0,0
62901300123,474432,36664,430281320,0.027,0.027,59.966,62.901,0,0,0
62929727036,474144,36768,430450736,0.028,0.028,59.994,62.930,0,0,0
62957386165,475344,36616,430620248,0.027,0.027,60.021,62.957,0,0,0
62987745473,476928,36616,430792832,0.030,0.030,60.051,62.988,0,0,0
63014866810,477400,36032,430964824,0.026,0.027,60.078,63.015,0,0,0
63042055409,475496,36888,431135096,0.026,0.027,60.104,63.042,0,0,0
63070736892,475200,36456,431304416,0.028,0.028,60.133,63.071,0,0,0
63099161207,477544,36720,431477152,0.028,0.028,60.161,63.099,0,0,0
63127802839,475496,37024,431646824,0.028,0.028,60.189,63.128,0,0,0
63155080137,474816,36776,431816240,0.027,0.027,60.216,63.155,0,0,0
63181433777,477264,36712,431988920,0.026,0.026,60.242,63.181,0,0,0
63208323750,475776,37032,432158552,0.026,0.027,60.268,63.208,0,0,0
63234768144,475968,36568,432327608,0.026,0.026,60.294,63.235,0,0,0
63262719210,478408,35256,432495976,0.027,0.028,60.322,63.263,0,0,0
63290104607,478232,36624,432666296,0.027,0.027,60.349,63.290,0,0,0
63319098185,478456,36176,432835096,0.028,0.029,60.377,63.319,0,0,0
63346398932,475160,36400,433001600,0.026,0.027,60.403,63.346,0,0,0
63373673836,474720,36256,433170704,0.026,0.027,60.430,63.374,0,0,0
63402123324,476352,36496,433340264,0.028,0.028,60.458,63.402,0,0,0
63473231714,478312,36216,433509136,0.045,0.071,60.503,63.473,0,0,0
63518685756,475736,36232,433675400,0.041,0.045,60.544,63.519,0,0,0
63550254318,474048,36808,433848320,0.031,0.031,60.575,63.550,0,0,0
63580233010,474048,37576,434024648,0.029,0.030,60.604,63.580,0,0,0
63610336882,476488,37512,434200768,0.029,0.030,60.633,63.610,0,0,0
63642866197,476496,37160,434376688,0.031,0.032,60.665,63.643,0,0,0
63674646076,476400,36744,434552656,0.031,0.031,60.695,63.675,0,0,0
63707104738,476168,37048,434719760,0.031,0.032,60.727,63.707,0,0,0
63736178182,477456,36208,434888936,0.028,0.029,60.756,63.736,0,0,0
63764047339,477552,36408,435058328,0.027,0.028,60.783,63.764,0,0,0
63792890549,477552,36624,435227720,0.028,0.029,60.811,63.793,0,0,0
63823322483,476304,36312,435393680,0.029,0.030,60.840,63.823,0,0,0
63851270213,474576,36112,435562736,0.027,0.028,60.868,63.851,0,0,0
63907294964,475488,36352,435732296,0.033,0.056,60.900,63.907,0,0,0
63959930441,478360,36464,435901416,0.043,0.052,60.944,63.960,0,0,0
63992184241,475400,36376,436067528,0.031,0.032,60.975,63.992,0,0,0
64022462157,474960,36256,436236632,0.029,0.030,61.005,64.022,0,0,0
64055395231,476256,36432,436405976,0.030,0.033,61.035,64.055,0,0,0
64085854934,475488,36304,436571984,0.029,0.030,61.064,64.086,0,0,0
64115694720,476448,36208,436741136,0.029,0.030,61.093,64.116,0,0,0
64152272550,476256,36408,436910552,0.034,0.036,61.127,64.152,0,0,0
64186454480,475488,36344,437076368,0.033,0.034,61.160,64.186,0,0,0
64218483453,477120,35752,437242232,0.031,0.032,61.191,64.218,0,0,0
64249043576,476496,35896,437408096,0.030,0.030,61.221,64.249,0,0,0
64277078899,478216,34920,437576104,0.027,0.028,61.248,64.277,0,0,0
64305243254,479088,35456,437742544,0.028,0.028,61.276,64.305,0,0,0
64332464043,477320,35944,437908904,0.027,0.027,61.302,64.332,0,0,0
64361022421,475200,35928,438074792,0.028,0.028,61.331,64.361,0,0,0
64390165136,477408,36136,438240776,0.028,0.029,61.359,64.390,0,0,0
64417576824,475968,35896,438406472,0.026,0.027,61.386,64.418,0,0,0
64446558903,475728,35792,438572240,0.028,0.029,61.414,64.447,0,0,0
64474860592,474144,36400,438745040,0.028,0.028,61.442,64.475,0,0,0
64502129168,476160,36888,438914552,0.027,0.027,61.469,64.502,0,0,0
64528937998,476112,36632,439083920,0.026,0.027,61.495,64.529,0,0,0
64555609477,475152,36616,439256504,0.026,0.026,61.521,64.556,0,0,0
64584635621,475920,36672,439425968,0.028,0.029,61.550,64.585,0,0,0
64612404841,478312,36120,439594888,0.027,0.027,61.577,64.612,0,0,0
64639309184,475688,36264,439761272,0.026,0.027,61.604,64.639,0,0,0
64666004426,477352,35320,439932664,0.026,0.026,61.630,64.666,0,0,0
64692987906,477416,36504,440100032,0.026,0.027,61.657,64.693,0,0,0
64720102631,475392,36160,440269088,0.026,0.027,61.683,64.720,0,0,0
64747943884,478120,36224,440438416,0.027,0.028,61.711,64.748,0,0,0
64775613211,476312,36480,440607728,0.027,0.027,61.738,64.776,0,0,0
64804808508,475488,36312,440773832,0.028,0.029,61.766,64.805,0,0,0
64833626761,475392,36304,440943080,0.028,0.029,61.795,64.834,0,0,0
64861830755,476688,36240,441108920,0.028,0.028,61.822,64.862,0,0,0
64890596675,476496,36112,441274736,0.028,0.028,61.851,64.891,0,0,0
64918567614,475824,35864,441440504,0.027,0.028,61.878,64.919,0,0,0
64947024502,476400,35768,441606368,0.028,0.028,61.906,64.947,0,0,0
64975246241,478120,34872,441774376,0.027,0.028,61.933,64.975,0,0,0
65003492137,476696,35736,441937928,0.028,0.028,61.961,65.003,0,0,0
65030450233,478320,35416,442100408,0.026,0.027,61.988,65.030,0,0,0
65058356969,476736,35584,442265984,0.027,0.028,62.015,65.058,0,0,0
65086211907,479128,35352,442431448,0.027,0.028,62.042,65.086,0,0,0
65113001710,477608,35568,442594160,0.026,0.027,62.069,65.113,0,0,0
65148765465,476304,35512,442756616,0.034,0.035,62.103,65.149,0,0,0
65181956901,476544,35584,442922312,0.032,0.033,62.135,65.182,0,0,0
65211554304,478936,35320,443087560,0.029,0.029,62.164,65.212,0,0,0
65241173787,476264,35400,443250368,0.029,0.029,62.193,65.241,0,0,0
65268246197,475488,35744,443416304,0.026,0.027,62.220,65.268,0,0,0
65296623125,471696,37312,443596088,0.028,0.028,62.248,65.297,0,0,0
65324314628,474192,37920,443772464,0.027,0.027,62.275,65.324,0,0,0
65351615938,473184,37960,443948936,0.027,0.027,62.302,65.352,0,0,0
65378678794,472320,37960,444128672,0.026,0.027,62.328,65.379,0,0,0
65406719398,474624,37744,444301712,0.027,0.028,62.356,65.407,0,0,0
65433652662,473904,37000,444474464,0.026,0.027,62.382,65.434,0,0,0
65462067641,475536,37080,444647432,0.028,0.028,62.410,65.462,0,0,0
65489248994,473856,37312,444820424,0.027,0.027,62.437,65.489,0,0,0
65517043434,474960,37192,444993176,0.027,0.028,62.465,65.517,0,0,0
65560037649,476064,37032,445165952,0.034,0.043,62.498,65.560,0,0,0
65621637195,474624,37288,445339064,0.051,0.059,62.550,65.622,0,0,0
65661603285,475344,37432,445511936,0.038,0.039,62.589,65.662,0,0,0
65697466957,473616,36928,445684688,0.035,0.036,62.624,65.697,0,0,0
65731670652,474960,37000,445857536,0.033,0.034,62.658,65.732,0,0,0
65767646498,473328,37248,446030432,0.035,0.036,62.693,65.768,0,0,0
65802510090,474720,36952,446203184,0.033,0.035,62.726,65.803,0,0,0
65835483920,476928,37072,446376152,0.032,0.033,62.758,65.835,0,0,0
65865493100,473376,37344,446549120,0.029,0.030,62.788,65.865,0,0,0
65895529772,477352,37080,446721688,0.029,0.030,62.817,65.896,0,0,0
65925105298,476456,36712,446891312,0.029,0.029,62.846,65.925,0,0,0
65953974329,475200,36856,447060872,0.028,0.029,62.875,65.954,0,0,0
65982523962,473904,36712,447233408,0.028,0.028,62.903,65.983,0,0,0
66011038134,474240,36448,447402752,0.028,0.028,62.931,66.011,0,0,0
66040598299,475584,36592,447572216,0.029,0.029,62.960,66.041,0,0,0
66071275765,475584,36784,447744920,0.030,0.030,62.990,66.071,0,0,0
66100547617,474192,36840,447914336,0.028,0.029,63.019,66.101,0,0,0
66128934482,475488,36616,448083848,0.028,0.028,63.047,66.129,0,0,0
66158290121,475056,36928,448256696,0.029,0.029,63.076,66.158,0,0,0
66186410554,474144,37544,448433048,0.027,0.028,63.103,66.186,0,0,0
66214202745,476440,37488,448609120,0.027,0.027,63.130,66.214,0,0,0
66243225822,474872,37672,448782440,0.028,0.029,63.159,66.243,0,0,0
66271989285,475240,36840,448961104,0.028,0.028,63.187,66.272,0,0,0
66300759591,477360,37568,449134840,0.028,0.028,63.215,66.301,0,0,0
66329052388,476024,37056,449307776,0.028,0.028,63.243,66.329,0,0,0
66357461214,475152,37144,449480744,0.028,0.028,63.271,66.357,0,0,0
66386721582,474144,37416,449653736,0.029,0.029,63.300,66.387,0,0,0
66415374575,474672,37096,449826488,0.028,0.028,63.328,66.415,0,0,0
66445383994,477256,36632,449998864,0.029,0.030,63.358,66.445,0,0,0
66474511691,476448,37248,450175360,0.028,0.029,63.387,66.475,0,0,0
66503498016,477408,36920,450348088,0.028,0.029,63.415,66.503,0,0,0
66530827606,477176,37096,450521408,0.027,0.027,63.442,66.531,0,0,0
66560797361,475152,37240,450694376,0.029,0.030,63.471,66.561,0,0,0
66590430034,474672,37464,450867320,0.029,0.029,63.501,66.590,0,0,0
66619916886,474816,37096,451040120,0.028,0.029,63.529,66.620,0,0,0
66650422884,476496,36976,451212896,0.029,0.030,63.558,66.650,0,0,0
66682431903,473376,37576,451386152,0.030,0.032,63.589,66.682,0,0,0
66717072161,477352,35976,451557568,0.032,0.034,63.621,66.717,0,0,0
66750640016,476216,36648,451728032,0.032,0.033,63.653,66.751,0,0,0
66785492709,475152,36816,451897616,0.033,0.035,63.686,66.785,0,0,0
66819619362,475344,36784,452070248,0.033,0.034,63.719,66.820,0,0,0
66851960052,476256,36616,452239664,0.031,0.032,63.750,66.852,0,0,0
66882829349,474576,36544,452409008,0.030,0.031,63.780,66.883,0,0,0
66915944025,474624,36928,452581976,0.032,0.033,63.813,66.916,0,0,0
66947599746,476448,36808,452751344,0.031,0.031,63.843,66.948,0,0,0
66978498408,477352,35976,452923240,0.030,0.031,63.873,66.978,0,0,0
67010092306,474296,37080,453097016,0.030,0.031,63.903,67.010,0,0,0
67040540375,475056,37960,453276776,0.029,0.030,63.933,67.041,0,0,0
67070333051,472560,37968,453453176,0.028,0.029,63.961,67.070,0,0,0
67098689562,472800,37848,453629648,0.028,0.028,63.989,67.099,0,0,0
67127191811,473760,38272,453809552,0.028,0.028,64.017,67.127,0,0,0
67157079841,477352,37584,453982360,0.029,0.030,64.046,67.157,0,0,0
67187645431,476264,37104,454155248,0.030,0.030,64.076,67.188,0,0,0
67217534958,475248,37272,454328240,0.029,0.030,64.106,67.218,0,0,0
67248227476,474096,37360,454501256,0.029,0.030,64.135,67.248,0,0,0
67279570336,474384,36976,454673912,0.030,0.031,64.165,67.280,0,0,0
67310528223,474672,37080,454846736,0.030,0.031,64.195,67.311,0,0,0
67341130978,474624,37384,455019944,0.029,0.030,64.224,67.341,0,0,0
67371262652,473328,37144,455192528,0.029,0.030,64.253,67.371,0,0,0
67400696038,475392,36808,455365304,0.028,0.029,64.282,67.401,0,0,0
67429690860,474048,37104,455538224,0.028,0.029,64.310,67.430,0,0,0
67460038636,474816,37296,455711192,0.029,0.030,64.339,67.460,0,0,0
67489697040,475632,37056,455883968,0.029,0.029,64.368,67.490,0,0,0
67520391948,475296,37288,456056936,0.029,0.030,64.398,67.520,0,0,0
67550205612,473760,37368,456229928,0.029,0.030,64.426,67.550,0,0,0
67579412973,474816,36856,456399272,0.028,0.029,64.455,67.579,0,0,0
67608131735,474816,36512,456568592,0.028,0.028,64.483,67.608,0,0,0
67638127980,475776,36664,456741320,0.029,0.030,64.512,67.638,0,0,0
67667510968,476304,37032,456911000,0.029,0.029,64.541,67.668,0,0,0
67698600619,477352,36192,457082896,0.030,0.031,64.572,67.699,0,0,0
67728007441,475688,36760,457253000,0.029,0.029,64.601,67.728,0,0,0
67758741645,474720,36880,457425800,0.030,0.030,64.631,67.759,0,0,0
67788805828,474816,36768,457595144,0.029,0.030,64.660,67.789,0,0,0
67822203486,475248,36552,457764464,0.032,0.033,64.692,67.822,0,0,0
67854861350,473424,37120,457937504,0.031,0.032,64.723,67.855,0,0,0
67887608986,474288,37744,458113880,0.031,0.032,64.754,67.888,0,0,0
67918345638,476592,37432,458289968,0.030,0.030,64.784,67.918,0,0,0
67962378096,476296,37344,458466016,0.041,0.044,64.825,67.962,0,0,0
68015146488,475784,37864,458642912,0.047,0.052,64.873,68.015,0,0,0
68063966149,477216,37416,458815736,0.046,0.049,64.919,68.064,0,0,0
68101755402,475776,37104,458988560,0.037,0.037,64.956,68.102,0,0,0
68146356865,474768,37264,459161600,0.043,0.044,64.999,68.146,0,0,0
68184259380,473616,37288,459334352,0.036,0.038,65.035,68.184,0,0,0
68234860039,474576,37080,459507272,0.039,0.050,65.075,68.235,0,0,0
68269110461,474912,37008,459680048,0.033,0.034,65.108,68.269,0,0,0
68305232541,473616,37312,459853088,0.034,0.036,65.142,68.305,0,0,0
68342824741,474816,37096,460025792,0.035,0.037,65.178,68.343,0,0,0
68384753648,475872,37080,460198616,0.039,0.041,65.217,68.385,0,0,0
68425192176,474528,37080,460368344,0.038,0.040,65.255,68.425,0,0,0
68464407428,477352,36816,460540864,0.037,0.039,65.292,68.464,0,0,0
68499441314,475160,36760,460710488,0.034,0.035,65.326,68.499,0,0,0
68535193072,474576,36616,460879856,0.035,0.035,65.361,68.535,0,0,0
68574633429,475248,36856,461052632,0.037,0.039,65.399,68.575,0,0,0
68609583973,475968,36432,461218592,0.033,0.034,65.433,68.610,0,0,0
68641186339,475008,36064,461387600,0.030,0.031,65.463,68.641,0,0,0
68673255152,477312,36184,461556992,0.031,0.032,65.495,68.673,0,0,0
68705351300,478272,36616,461726384,0.031,0.032,65.526,68.705,0,0,0
68735307192,475680,36400,461892440,0.029,0.030,65.556,68.735,0,0,0
68765907557,474624,36208,462061496,0.030,0.030,65.586,68.766,0,0,0
68797008329,475920,36312,462230960,0.030,0.031,65.616,68.797,0,0,0
68829515244,478168,35976,462399736,0.031,0.032,65.648,68.830,0,0,0
68859865520,475976,36232,462566240,0.029,0.030,65.677,68.860,0,0,0
68893747872,476448,36832,462742352,0.033,0.034,65.710,68.894,0,0,0
68926018120,472416,38008,462919088,0.031,0.032,65.741,68.926,0,0,0
68962437016,472992,37960,463095392,0.035,0.036,65.776,68.962,0,0,0
68994634839,474960,37984,463275128,0.031,0.032,65.807,68.995,0,0,0
69027624606,472416,38184,463451864,0.032,0.033,65.839,69.028,0,0,0
69060427493,473280,37456,463624448,0.032,0.033,65.872,69.060,0,0,0
69092632773,475440,36912,463797320,0.031,0.032,65.903,69.093,0,0,0
69126378244,474960,37168,463970264,0.033,0.033,65.936,69.126,0,0,0
69160050010,475440,37408,464143232,0.033,0.033,65.969,69.160,0,0,0
69191579030,475344,37144,464316056,0.031,0.031,66.000,69.192,0,0,0
69222865730,474912,37256,464488880,0.030,0.031,66.030,69.223,0,0,0
69255102160,476296,36216,464664088,0.031,0.032,66.062,69.255,0,0,0
69286548601,477312,36272,464837008,0.031,0.031,66.093,69.287,0,0,0
69316826534,477408,36984,465010744,0.030,0.030,66.123,69.317,0,0,0
69346883896,473720,37200,465183824,0.029,0.030,66.152,69.347,0,0,0
69377713219,475728,37384,465356744,0.030,0.031,66.183,69.378,0,0,0
69409493323,474720,37152,465529568,0.031,0.031,66.214,69.409,0,0,0
69440674027,474816,37008,465702392,0.031,0.031,66.245,69.441,0,0,0
69472180334,473424,37192,465875360,0.031,0.031,66.276,69.472,0,0,0
69504086731,476304,36952,466044824,0.031,0.031,66.307,69.504,0,0,0
69534919966,475584,36760,466214192,0.030,0.031,66.337,69.535,0,0,0
69564979799,474960,36808,466386920,0.029,0.030,66.367,69.565,0,0,0
69597850257,475296,36768,466556384,0.032,0.033,66.399,69.598,0,0,0
69629404914,477384,36608,466728912,0.031,0.031,66.430,69.629,0,0,0
69662285371,474456,36576,466898384,0.032,0.033,66.462,69.662,0,0,0
69696578673,477304,36784,467071192,0.032,0.034,66.495,69.697,0,0,0
69730238417,474920,36784,467240648,0.031,0.033,66.526,69.730,0,0,0
69764667957,475056,36600,467410016,0.032,0.034,66.559,69.765,0,0,0
69799167801,476632,37032,467586184,0.032,0.034,66.591,69.799,0,0,0
69833408353,473480,37776,467759504,0.032,0.034,66.624,69.833,0,0,0
69867776850,472560,37360,467935520,0.032,0.034,66.656,69.868,0,0,0
69900605931,476392,37176,468111712,0.031,0.032,66.688,69.901,0,0,0
69933724780,476400,37656,468288208,0.031,0.033,66.720,69.934,0,0,0
69965115910,477360,37392,468461224,0.030,0.031,66.750,69.965,0,0,0
69997122793,476120,37008,468634064,0.031,0.032,66.780,69.997,0,0,0
70031612282,474624,37224,468807104,0.033,0.034,66.814,70.032,0,0,0
70082234988,475104,37360,468980072,0.046,0.050,66.860,70.082,0,0,0
70163716035,473616,37120,469152824,0.055,0.080,66.916,70.164,0,0,0
70217212613,474240,36984,469325600,0.051,0.053,66.968,70.217,0,0,0
70272803894,474048,37168,469498592,0.053,0.055,67.021,70.273,0,0,0
70321355471,474384,37112,469671344,0.045,0.048,67.067,70.321,0,0,0
70370248070,475968,37120,469844360,0.045,0.049,67.112,70.370,0,0,0
70403149620,473952,37248,470017136,0.031,0.033,67.143,70.403,0,0,0
70547014657,474384,24002184,235235984,0.139,0.144,67.283,70.547,0,0,1
70565024874,475680,36952,235408808,0.017,0.018,67.300,70.565,0,0,0
70581851480,474624,37144,235581776,0.016,0.016,67.316,70.582,0,0,0
70600012047,474192,37152,235754552,0.017,0.018,67.333,70.600,0,0,0
70617667675,476304,36952,235924112,0.017,0.017,67.350,70.618,0,0,0
70636127258,475344,36760,236093576,0.017,0.018,67.367,70.636,0,0,0
70653908813,475200,36808,236266208,0.017,0.017,67.384,70.654,0,0,0
70671205278,474432,36864,236435624,0.016,0.017,67.400,70.671,0,0,0
70688825792,475152,36872,236605136,0.017,0.017,67.417,70.689,0,0,0
70705511627,476928,36616,236777720,0.016,0.016,67.433,70.706,0,0,0
70722496131,477496,36216,236949904,0.016,0.017,67.449,70.722,0,0,0
70740827822,475112,36792,237119888,0.017,0.018,67.467,70.741,0,0,0
70757211872,475344,36456,237289256,0.016,0.016,67.482,70.757,0,0,0
70774430265,473856,37480,237465920,0.017,0.017,67.499,70.774,0,0,0
70790725405,475248,38200,237645512,0.016,0.016,67.515,70.791,0,0,0
70808232565,473088,38008,237822032,0.016,0.017,67.532,70.808,0,0,0
70824823318,475672,37008,238000816,0.016,0.016,67.547,70.825,0,0,0
70841385965,476448,37232,238177456,0.016,0.016,67.563,70.841,0,0,0
70858648402,475880,37152,238347728,0.017,0.017,67.580,70.859,0,0,0
70874513662,474720,36576,238517168,0.015,0.016,67.596,70.875,0,0,0
70889471720,476688,36744,238689848,0.014,0.015,67.610,70.889,0,0,0
70905587422,475344,37144,238859504,0.016,0.016,67.626,70.906,0,0,0
70920022832,475152,36664,239028872,0.014,0.014,67.640,70.920,0,0,0
70934757677,477160,36552,239201344,0.014,0.014,67.655,70.935,0,0,0
70951660802,477408,36360,239373688,0.016,0.017,67.671,70.952,0,0,0
70966674337,475688,36880,239543672,0.014,0.015,67.686,70.967,0,0,0
70983731024,476256,36688,239713232,0.016,0.017,67.702,70.984,0,0,0
70999957405,476928,36880,239885936,0.016,0.016,67.718,71.000,0,0,0
71017613499,474192,36936,240055352,0.017,0.017,67.735,71.018,0,0,0
71036032402,475488,36616,240224864,0.018,0.018,67.753,71.036,0,0,0
71053976766,477168,36712,240397496,0.017,0.018,67.770,71.054,0,0,0
71073370822,475872,36888,240567080,0.018,0.019,67.789,71.073,0,0,0
71090365322,476304,36472,240736184,0.016,0.017,67.806,71.090,0,0,0
